TargetIndex,TimeOfDay,EgoSpeed,TrafficAmount,KeepLane,Weather,F0_0,F1_0,F2_0,F3_0,Y0,Y1,Y2,Y3,Y
0.0,0.07,46.0,8.0,1.0,6.0,9999.900390625,-17063.671875,-547.3799047964303,100.1336,1,1,1,1,1
0.0,0.08,48.0,10.0,1.0,0.0,4.7528486251831055,-16349.76513671875,-652.686790722948,109.26875,1,1,1,1,1
0.0,0.13,20.0,2.0,0.0,6.0,9999.900390625,-0.014642703346908,-513.4130993713462,69.84187,0,0,1,1,1
0.0,0.28,41.0,3.0,1.0,2.0,9999.900390625,-84854.828125,-560.6710833607477,101.80797,1,1,1,0,1
0.0,0.34,41.0,5.0,0.0,6.0,4.3511247634887695,-9112.33544921875,-793.2866407211785,109.34304,1,1,1,1,1
0.0,0.43,41.0,0.0,1.0,6.0,9999.900390625,-2173.7410430908203,-496.06839799753527,55.187767,0,0,0,0,0
0.0,0.44,26.0,10.0,1.0,5.0,9999.900390625,-16121.205078125,-572.4942408730165,104.56559,1,1,1,1,1
0.0,0.46,49.0,2.0,0.0,4.0,9999.900390625,-1161.0782012939453,-474.9931634556692,53.3565,0,1,1,1,1
0.0,0.51,20.0,7.0,1.0,4.0,9999.900390625,-13499.10546875,-650.979289502715,109.41614,1,0,1,1,1
0.0,0.56,30.0,4.0,0.0,6.0,4.907334327697754,-16183.7890625,-671.7203594761214,109.16655,1,0,1,1,1
0.0,0.61,49.0,3.0,1.0,1.0,9999.900390625,-21456.16015625,-558.5256697418247,100.36888,1,0,1,1,1
0.0,0.76,20.0,8.0,0.0,6.0,9999.900390625,-31.515167236328125,-513.011100475029,69.92595,1,1,1,1,1
0.0,0.87,24.0,0.0,0.0,2.0,9999.900390625,-1.9742640256881716,-488.373834464794,53.654408,0,0,0,0,0
0.0,0.87,29.0,1.0,1.0,1.0,9999.900390625,-1105.0347747802734,-498.9139646789436,57.4334,0,0,0,0,0
0.0,0.88,33.0,0.0,0.0,2.0,9999.900390625,-2187.8560791015625,-475.5092105403591,53.185093,0,0,0,1,1
0.0,0.91,32.0,4.0,0.0,3.0,9999.900390625,-1166.8085479736328,-473.5133976642092,54.61422,1,1,1,1,1
0.0,0.94,21.0,1.0,1.0,6.0,9999.900390625,-0.05347765609622,-531.7211082343362,96.05055,0,0,0,0,0
0.0,0.94,38.0,3.0,0.0,5.0,9999.900390625,-1167.0987701416016,-474.0418527811291,54.635483,0,1,1,1,1
0.0,0.95,46.0,4.0,1.0,3.0,9999.900390625,-2031.7847900390625,-802.3122557953363,109.83559,1,1,1,1,1
0.0,0.99,26.0,8.0,1.0,6.0,1.6554073095321655,-17247.7841796875,-570.1817600769814,102.81291,1,1,1,1,1
1.0,0.03,22.0,10.0,0.0,2.0,3.799573421478272,-14077.841796875,-620.2811563920555,106.29998,1,1,1,1,1
1.0,0.08,43.0,9.0,0.0,6.0,9999.900390625,-17164.9228515625,-510.741447309481,54.1819,1,0,1,1,1
1.0,0.17,26.0,8.0,0.0,0.0,9999.900390625,-5.669357776641846,-493.654742325878,52.15066,1,1,1,1,1
1.0,0.17,30.0,2.0,0.0,5.0,9999.900390625,-2200.18669128418,-492.3010085693398,53.537846,1,1,1,1,1
1.0,0.22,36.0,5.0,0.0,2.0,9999.900390625,-13055.8759765625,-590.0228717028442,103.803795,0,1,1,1,1
1.0,0.24,30.0,1.0,0.0,0.0,9999.900390625,-2196.908096313477,-489.4035591798475,47.583435,0,0,0,1,1
1.0,0.24,46.0,0.0,0.0,4.0,9999.900390625,-1173.1999816894531,-492.4690096609013,53.60888,0,0,0,1,1
1.0,0.39,45.0,4.0,0.0,2.0,9999.900390625,-13919.525390625,-594.552308876388,103.94449,1,1,1,1,1
1.0,0.49,47.0,5.0,1.0,3.0,1.1864051818847656,-29964.33203125,-577.2004033622189,101.51541,1,1,1,1,1
1.0,0.56,49.0,6.0,1.0,4.0,1.896977543830872,-28991.240234375,-578.4279870753131,102.17898,1,1,1,1,1
1.0,0.65,44.0,10.0,1.0,1.0,2.262712001800537,-20702.9423828125,-689.1313587014859,109.17704,1,1,1,0,1
1.0,0.66,44.0,8.0,0.0,6.0,3.68204402923584,-20007.978515625,-588.6643390820998,103.60703,1,1,1,1,1
1.0,0.74,25.0,1.0,1.0,6.0,9999.900390625,-1009.7451457977296,-521.2294860551903,63.671726,0,0,0,0,0
1.0,0.82,41.0,7.0,0.0,3.0,1.0579018592834473,-18170.8935546875,-686.87037697287,109.559456,1,1,1,1,1
1.0,0.91,40.0,2.0,1.0,1.0,9999.900390625,-2177.815185546875,-509.5503539640817,54.11623,1,1,1,1,1
1.0,0.94,26.0,1.0,1.0,5.0,9999.900390625,-1010.245641708374,-517.497274407014,59.87575,0,0,0,0,0
1.0,0.94,46.0,4.0,1.0,6.0,9999.900390625,-26095.740234375,-616.1111287401797,105.10056,1,1,1,1,1
1.0,0.95,24.0,0.0,1.0,5.0,9999.900390625,-2.996893405914306,-527.0519731741541,67.72642,0,0,0,0,0
1.0,0.95,24.0,6.0,0.0,2.0,9999.900390625,-152.59251403808594,-504.4113575748002,53.580795,0,1,1,1,1
2.0,0.01,45.0,2.0,1.0,6.0,9999.900390625,-2179.5065307617188,-484.1147584698688,55.004562,1,1,1,1,1
2.0,0.19,40.0,10.0,0.0,4.0,9999.900390625,-17215.09765625,-554.4366458529925,103.73477,1,1,1,1,1
2.0,0.2,34.0,6.0,0.0,3.0,9999.900390625,-14042.7001953125,-587.3945322365458,105.27444,1,0,1,1,1
2.0,0.23,35.0,5.0,1.0,0.0,1.8051156997680664,-20103.5849609375,-551.1743119738679,102.38691,1,1,1,1,1
2.0,0.23,38.0,8.0,0.0,5.0,9999.900390625,-17898.6650390625,-498.4112810759223,66.558304,1,0,1,1,1
2.0,0.23,48.0,2.0,0.0,2.0,9999.900390625,-2266.860870361328,-474.0681619164416,55.12068,0,1,1,1,1
2.0,0.27,24.0,6.0,0.0,0.0,9999.900390625,-1.9893053770065308,-476.6815427191971,53.756695,0,1,1,1,1
2.0,0.28,24.0,8.0,1.0,4.0,2.574460506439209,-19841.072265625,-562.4374263216438,103.94458,1,1,1,1,1
2.0,0.35,27.0,9.0,1.0,0.0,3.4896388053894043,-20494.1044921875,-601.9593345962573,105.81283,1,0,1,1,1
2.0,0.38,29.0,5.0,1.0,3.0,9999.900390625,-1104.9119567871094,-485.5521747266702,56.2574,1,1,1,1,1
2.0,0.39,48.0,4.0,0.0,5.0,9999.900390625,-14240.8046875,-513.9590328489674,78.70732,1,1,1,1,1
2.0,0.4,34.0,6.0,0.0,4.0,9999.900390625,-18022.5458984375,-603.9207480533662,106.301674,1,1,1,1,1
2.0,0.43,29.0,9.0,1.0,4.0,9999.900390625,-29029.87890625,-558.556138393063,102.97809,1,1,1,1,1
2.0,0.54,45.0,9.0,0.0,2.0,9999.900390625,-14640.060546875,-603.8572920785117,105.72513,1,0,1,1,1
2.0,0.63,20.0,7.0,1.0,6.0,4.2206807136535645,-11867.472412109377,-579.9550835276301,104.040115,1,0,1,1,1
2.0,0.65,48.0,7.0,0.0,0.0,3.610284566879273,-20777.400390625,-529.785354855469,99.5421,1,1,1,1,1
2.0,0.7,21.0,6.0,0.0,0.0,9999.900390625,-10669.7607421875,-617.9593987663669,107.61062,0,0,1,1,1
2.0,0.71,23.0,7.0,1.0,1.0,9999.900390625,-14012.4892578125,-608.2267641692497,107.05427,1,0,1,0,1
2.0,0.85,42.0,7.0,1.0,4.0,9999.900390625,-15357.45361328125,-557.7747803315559,102.85618,1,1,1,1,1
2.0,0.89,22.0,6.0,1.0,0.0,4.052104473114014,-13181.22802734375,-656.0370377936259,109.19439,1,0,1,1,1
3.0,0.04,34.0,10.0,1.0,2.0,4.046554088592529,-22774.0595703125,-1054.8850644585402,101.84743,1,1,1,1,1
3.0,0.07,42.0,1.0,1.0,4.0,9999.900390625,-2178.759567260742,-1014.9767610222104,55.590748,0,0,0,0,0
3.0,0.09,43.0,3.0,1.0,0.0,9999.900390625,-18055.236328125,-1072.36247219951,104.17759,1,1,1,1,1
3.0,0.11,32.0,2.0,0.0,5.0,9999.900390625,-2386.860748291016,-998.093888432344,54.0723,0,1,1,1,1
3.0,0.11,38.0,0.0,0.0,5.0,9999.900390625,-1173.1690521240234,-997.2729505781076,53.434532,0,0,0,0,0
3.0,0.13,31.0,8.0,1.0,3.0,2.8033504486083984,-14938.2373046875,-1074.1965213276055,103.8444,1,1,1,1,1
3.0,0.15,33.0,4.0,1.0,5.0,3.966266632080078,-15498.5009765625,-1082.4350103816544,106.300545,1,1,1,1,1
3.0,0.23,29.0,9.0,0.0,1.0,9999.900390625,-1144.7990264892578,-998.8095993851248,51.630943,1,1,1,1,1
3.0,0.24,47.0,9.0,0.0,4.0,9999.900390625,-10486.041015625,-1123.1519722974726,109.21469,1,1,1,0,1
3.0,0.3,21.0,1.0,1.0,6.0,9999.900390625,-0.0624798834323883,-1037.9848202268954,99.20074,0,0,0,0,0
3.0,0.3,26.0,10.0,1.0,2.0,2.8695311546325684,-30544.13671875,-1064.0965861679103,104.298454,1,1,1,1,1
3.0,0.33,48.0,9.0,0.0,5.0,9999.900390625,-2255.3782501220703,-1000.6787934367492,51.595783,1,1,1,1,1
3.0,0.37,20.0,9.0,0.0,1.0,9999.900390625,-7596.982177734375,-1101.1668690988356,109.156624,1,0,1,1,1
3.0,0.39,31.0,7.0,0.0,0.0,9999.900390625,-21202.28125,-1043.8040296684435,99.19829,1,1,1,1,1
3.0,0.41,20.0,3.0,1.0,5.0,3.4047179222106934,-13664.587890625,-1054.013279715835,102.07918,1,0,1,1,1
3.0,0.53,48.0,10.0,1.0,4.0,9999.900390625,-18570.78125,-1137.0419135806092,109.55887,1,1,1,0,1
3.0,0.67,49.0,0.0,1.0,4.0,9999.900390625,-2178.6535034179688,-1015.0944100701896,55.21218,0,0,0,0,0
3.0,0.7,28.0,4.0,1.0,4.0,2.9125027656555176,-16588.58837890625,-1050.8965851258315,100.15615,1,1,1,1,1
3.0,0.74,43.0,1.0,0.0,5.0,9999.900390625,-1168.8254699707031,-992.9232649294346,47.22954,0,0,0,0,0
3.0,0.75,33.0,9.0,1.0,6.0,9999.900390625,-15914.13330078125,-1094.0545493080836,107.09561,1,1,1,1,1
3.0,0.76,43.0,10.0,0.0,6.0,9999.900390625,-12800.8681640625,-1070.8410593850565,104.19897,0,1,1,1,1
3.0,0.8,39.0,0.0,0.0,6.0,9999.900390625,-1164.3533020019531,-996.6758888006684,53.61595,0,0,0,0,0
3.0,0.82,37.0,5.0,0.0,6.0,9999.900390625,-23429.7900390625,-1058.4646343820086,102.822845,1,1,1,1,1
3.0,0.83,37.0,4.0,1.0,4.0,3.0011208057403564,-17367.2939453125,-1037.3849324568912,97.068474,1,1,1,1,1
3.0,0.87,35.0,3.0,1.0,2.0,9999.900390625,-25612.373046875,-1059.7048703009252,103.45721,0,1,1,1,1
3.0,0.93,28.0,10.0,0.0,5.0,4.933796405792236,-15042.75634765625,-1125.4594112413497,109.20826,1,1,1,1,1
3.0,0.96,28.0,7.0,1.0,2.0,9999.900390625,-20417.0771484375,-1110.8504717906906,109.33611,1,1,1,0,1
4.0,0.05,29.0,9.0,0.0,0.0,9999.900390625,-10408.3525390625,-565.0982525244523,103.92576,1,0,1,1,1
4.0,0.05,31.0,5.0,0.0,6.0,9999.900390625,-24946.521484375,-537.3849486426104,100.114456,1,1,1,1,1
4.0,0.08,47.0,5.0,0.0,1.0,9999.900390625,-12643.74267578125,-522.4763201388815,97.00342,1,1,1,1,1
4.0,0.11,37.0,4.0,0.0,1.0,9999.900390625,-16712.2685546875,-518.448825518758,79.61099,1,1,1,1,1
4.0,0.14,26.0,10.0,0.0,4.0,3.169355869293213,-21122.3974609375,-593.2339847643667,104.95492,1,1,1,1,1
4.0,0.15,32.0,8.0,1.0,2.0,9999.900390625,-16976.66943359375,-597.7871804717679,105.8031,1,1,1,1,1
4.0,0.16,32.0,9.0,1.0,6.0,9999.900390625,-20408.0068359375,-578.7207573104457,104.52342,1,0,1,0,1
4.0,0.22,46.0,4.0,0.0,3.0,9999.900390625,-5341.959442138672,-465.2869194332949,47.55331,1,0,1,1,1
4.0,0.32,43.0,10.0,0.0,5.0,9999.900390625,-12689.83056640625,-663.6986768875036,109.55774,1,1,1,1,1
4.0,0.5,38.0,8.0,0.0,4.0,9999.900390625,-14614.2705078125,-575.3781768076177,104.62675,1,1,1,1,1
4.0,0.55,41.0,10.0,1.0,1.0,9999.900390625,-5595.51806640625,-795.8798634851297,109.26679,1,1,1,0,1
4.0,0.58,28.0,6.0,1.0,5.0,1.932424783706665,-16729.59716796875,-659.1177397819401,109.572235,1,1,1,1,1
4.0,0.7,26.0,7.0,0.0,6.0,9999.900390625,-7341.47509765625,-750.743625604444,109.220215,0,1,1,1,1
4.0,0.7,44.0,1.0,0.0,1.0,9999.900390625,-1183.165023803711,-468.8749519475081,53.345364,0,0,0,0,0
4.0,0.73,37.0,6.0,1.0,1.0,2.3912007808685303,-16920.1044921875,-595.1582254871028,105.136475,1,1,1,0,1
4.0,0.75,47.0,6.0,1.0,0.0,4.416341304779053,-22051.564453125,-549.72176558864,100.16734,1,1,1,1,1
4.0,0.77,44.0,1.0,0.0,2.0,9999.900390625,-1176.2762451171875,-467.9972857893837,53.68619,0,0,0,0,0
4.0,0.79,43.0,8.0,0.0,3.0,9999.900390625,-12719.083984375,-660.5249707299852,109.23004,1,1,1,1,1
4.0,0.84,27.0,9.0,0.0,2.0,9999.900390625,-78.69903564453125,-470.7953817868414,52.34888,1,1,1,1,1
4.0,0.85,45.0,5.0,0.0,0.0,9999.900390625,-7786.892578125,-528.1294045969163,99.20238,1,1,1,1,1
4.0,0.88,38.0,7.0,1.0,6.0,9999.900390625,-17330.4169921875,-545.8168792670064,100.124214,1,1,1,1,1
4.0,0.93,50.0,9.0,0.0,3.0,4.933157920837402,-16473.173828125,-531.4035100388994,99.91853,1,1,1,1,1
5.0,0.03,21.0,4.0,1.0,4.0,9999.900390625,-0.0643566846847534,-1036.0460526686225,100.10598,1,1,1,1,1
5.0,0.03,26.0,5.0,0.0,2.0,9999.900390625,-16286.01025390625,-1051.3152923053813,100.38787,1,1,1,1,1
5.0,0.05,30.0,2.0,1.0,4.0,4.667394638061523,-21193.7392578125,-1049.3448866885892,100.22095,1,1,1,1,1
5.0,0.13,32.0,4.0,0.0,3.0,9999.900390625,-14951.6435546875,-1028.8877958286705,79.41237,1,1,1,1,1
5.0,0.18,30.0,5.0,1.0,4.0,2.9946365356445312,-17629.6025390625,-1052.7033888169522,102.358765,1,1,1,1,1
5.0,0.21,40.0,9.0,1.0,5.0,9999.900390625,-5475.021545410156,-1191.6323521410884,109.31996,1,1,1,0,1
5.0,0.24,31.0,1.0,0.0,2.0,9999.900390625,-2183.5362548828125,-994.7479050819736,53.831123,0,0,0,0,0
5.0,0.28,43.0,3.0,1.0,0.0,9999.900390625,-29179.201171875,-1028.2603386430455,76.417725,1,1,1,1,1
5.0,0.3,42.0,8.0,0.0,6.0,3.0777902603149414,-17257.0263671875,-1129.0216951148752,109.2441,1,0,1,1,1
5.0,0.32,38.0,4.0,1.0,1.0,9999.900390625,-16972.5615234375,-1036.304586998579,98.20209,1,1,1,1,1
5.0,0.53,47.0,9.0,1.0,1.0,2.516328811645508,-17005.1123046875,-1111.8361297238675,109.47281,1,1,1,1,1
5.0,0.56,42.0,0.0,1.0,6.0,9999.900390625,-1105.4316940307615,-1011.6775976373044,54.60338,0,0,0,0,0
5.0,0.57,36.0,8.0,0.0,3.0,4.911702632904053,-22837.3984375,-1044.085565266659,100.109695,1,1,1,1,1
5.0,0.67,25.0,4.0,1.0,1.0,2.297978162765503,-13931.56396484375,-1191.6023266552236,109.21165,1,1,1,1,1
5.0,0.7,45.0,1.0,0.0,4.0,9999.900390625,-1234.9969635009766,-994.6640484538218,50.807537,0,0,0,0,0
5.0,0.73,42.0,6.0,1.0,1.0,9999.900390625,-21634.484375,-1034.474257898334,97.499054,1,1,1,1,1
5.0,0.78,38.0,7.0,0.0,3.0,9999.900390625,-2258.119415283203,-999.4957434745656,51.9461,1,1,1,1,1
5.0,0.82,24.0,7.0,0.0,6.0,9999.900390625,-1.980568766593933,-1004.9989564759006,53.140224,0,0,1,1,1
5.0,0.82,38.0,3.0,0.0,5.0,9999.900390625,-14895.4306640625,-1033.9617205833338,96.78521,1,1,1,1,1
5.0,0.85,21.0,4.0,1.0,0.0,9999.900390625,-3794.922607421875,-1137.6439065404422,109.567375,1,0,1,0,1
5.0,0.93,20.0,2.0,1.0,2.0,9999.900390625,-12710.33251953125,-1118.995533679648,109.23472,1,0,1,1,1
5.0,0.96,22.0,4.0,0.0,5.0,9999.900390625,-1372.905029296875,-1009.5483034219224,62.138348,1,0,1,1,1
6.0,0.1,31.0,0.0,0.0,2.0,9999.900390625,-2233.5034790039062,-458.3956425486697,53.55261,0,0,0,0,0
6.0,0.11,30.0,10.0,0.0,0.0,9999.900390625,-9085.396484375,-873.2070101247482,107.13332,1,1,1,1,1
6.0,0.11,47.0,0.0,1.0,0.0,9999.900390625,-2180.191162109375,-472.27180411925167,59.389618,0,0,0,0,0
6.0,0.13,27.0,9.0,0.0,5.0,2.093336582183838,-32914.37890625,-579.2388783244592,104.13674,1,1,1,1,1
6.0,0.16,25.0,4.0,1.0,3.0,9999.900390625,-13900.84765625,-569.151311638854,104.49155,1,0,1,1,1
6.0,0.16,45.0,5.0,0.0,6.0,9999.900390625,-14236.0009765625,-521.5415995377889,100.10769,1,1,1,1,1
6.0,0.2,20.0,8.0,1.0,5.0,3.805790662765503,-12266.454345703123,-643.2583102334431,109.53016,1,0,1,0,1
6.0,0.23,40.0,9.0,0.0,2.0,9999.900390625,-22222.1982421875,-565.4533733451169,104.42242,1,0,1,1,1
6.0,0.25,49.0,6.0,1.0,5.0,9999.900390625,-17275.0390625,-625.4180941020935,109.28457,1,0,1,1,1
6.0,0.34,21.0,3.0,1.0,2.0,9999.900390625,-13003.84423828125,-550.2294890837552,102.85774,1,0,1,0,1
6.0,0.38,36.0,6.0,0.0,6.0,9999.900390625,-15895.1767578125,-648.4847623732422,109.260124,1,0,1,1,1
6.0,0.51,23.0,9.0,1.0,3.0,4.204904079437256,-17978.57421875,-548.8216313268404,103.47476,1,1,1,1,1
6.0,0.52,33.0,5.0,0.0,5.0,9999.900390625,-20036.1123046875,-514.2105429475189,96.984245,1,1,1,1,1
6.0,0.52,37.0,1.0,0.0,4.0,9999.900390625,-1227.568862915039,-456.2118925669302,53.616077,0,0,0,0,0
6.0,0.52,46.0,0.0,0.0,4.0,9999.900390625,-1167.169464111328,-454.77597968699627,55.177353,0,0,0,0,0
6.0,0.54,27.0,5.0,0.0,4.0,9999.900390625,-97.96467590332033,-458.23742199915495,54.222588,0,1,1,1,1
6.0,0.7,35.0,9.0,1.0,5.0,4.797045707702637,-30939.34375,-557.709527051735,104.765305,1,0,1,1,1
6.0,0.84,37.0,10.0,0.0,1.0,9999.900390625,-17594.2646484375,-517.3320807058208,100.1126,1,1,1,1,1
6.0,0.87,35.0,2.0,0.0,3.0,9999.900390625,-5322.366180419922,-456.1608874037227,53.14487,0,0,0,1,1
7.0,0.17,35.0,2.0,0.0,3.0,9999.900390625,-2970.834289550781,-489.70344804514417,53.576183,1,1,1,1,1
7.0,0.19,39.0,0.0,1.0,0.0,9999.900390625,-2175.818817138672,-502.2522211843543,55.002495,0,0,0,0,0
7.0,0.3,31.0,4.0,0.0,2.0,9999.900390625,-1234.8033294677734,-483.7126932473706,54.252357,0,1,1,1,1
7.0,0.3,43.0,7.0,1.0,4.0,9999.900390625,-18685.298828125,-661.1026295246648,109.20589,1,1,1,0,1
7.0,0.3,46.0,4.0,1.0,3.0,9999.900390625,-15634.59423828125,-635.0940519795399,108.85122,1,1,1,0,1
7.0,0.31,27.0,4.0,0.0,3.0,9999.900390625,-24.816694259643555,-483.8949466758615,54.038216,1,0,1,1,1
7.0,0.54,43.0,7.0,1.0,6.0,3.0595128536224365,-17726.767578125,-587.4391045898918,104.6343,1,1,1,1,1
7.0,0.63,35.0,7.0,1.0,5.0,2.621843814849853,-82585.3046875,-569.5536686548528,102.31855,1,1,1,0,1
7.0,0.65,21.0,0.0,0.0,3.0,9999.900390625,-0.0334730446338653,-508.6983761518192,60.884483,0,0,0,0,0
7.0,0.69,45.0,7.0,1.0,4.0,2.603900194168091,-19842.3291015625,-679.3065150356197,108.8319,1,1,1,1,1
7.0,0.75,40.0,3.0,0.0,0.0,9999.900390625,-5360.282928466797,-482.01108982794966,53.73369,1,1,1,1,1
7.0,0.77,48.0,6.0,0.0,1.0,9999.900390625,-16982.3623046875,-578.9023290281214,103.785904,1,1,1,1,1
7.0,0.84,31.0,7.0,1.0,6.0,2.98020601272583,-17006.43798828125,-598.0424346889047,104.29793,1,1,1,0,1
7.0,0.87,24.0,6.0,1.0,2.0,3.468494176864624,-21290.3046875,-571.8715551897493,102.41798,1,1,1,1,1
7.0,0.89,49.0,0.0,0.0,3.0,9999.900390625,-1169.261260986328,-480.5379481884661,55.192856,0,0,0,0,0
7.0,0.98,24.0,6.0,1.0,2.0,3.1059627532958984,-18331.83203125,-579.8817467373318,104.0359,1,0,1,1,1
8.0,0.18,36.0,2.0,1.0,5.0,9999.900390625,-19299.521484375,-685.388419092635,101.2693,1,1,1,1,1
8.0,0.3,24.0,2.0,1.0,5.0,3.23066520690918,-15981.50341796875,-669.1672325616429,100.118416,1,1,1,1,1
8.0,0.34,21.0,7.0,1.0,6.0,2.6246373653411865,-13427.73046875,-760.4129556318971,109.57481,1,0,1,0,1
8.0,0.45,23.0,1.0,1.0,6.0,9999.900390625,-0.7300536036491394,-651.3322672745098,72.79511,0,0,0,0,0
8.0,0.45,31.0,1.0,1.0,5.0,9999.900390625,-2176.1522216796875,-631.7275027784525,55.55757,0,0,0,0,0
8.0,0.69,46.0,9.0,1.0,0.0,3.031738519668579,-25037.4453125,-696.4907873897997,103.8403,1,1,1,1,1
8.0,0.79,24.0,5.0,0.0,6.0,9999.900390625,-1.9816577434539795,-622.599242636683,53.8866,0,0,1,1,1
8.0,0.89,35.0,10.0,0.0,1.0,9999.900390625,-18446.4140625,-796.2967066124371,109.28207,1,0,1,1,1
8.0,0.99,33.0,8.0,0.0,1.0,9999.900390625,-18982.9912109375,-678.2419515069219,99.9911,1,1,1,1,1
8.0,0.99,39.0,0.0,1.0,2.0,9999.900390625,-2174.3999633789062,-630.5456655498203,54.189587,0,0,0,0,0
9.0,0.01,23.0,4.0,1.0,4.0,3.0063960552215576,-15451.62646484375,-570.4759077305669,104.33942,1,1,1,1,1
9.0,0.05,34.0,2.0,0.0,6.0,9999.900390625,-5248.6064453125,-473.5743979989524,52.1319,0,1,1,1,1
9.0,0.21,27.0,6.0,0.0,3.0,9999.900390625,-1034.8744506835938,-474.9871252802639,54.521168,1,0,1,1,1
9.0,0.28,30.0,7.0,1.0,6.0,9999.900390625,-28600.63671875,-556.6445758295517,101.24267,1,1,1,1,1
9.0,0.46,28.0,1.0,0.0,2.0,9999.900390625,-2176.6243438720703,-474.0321328837108,52.292458,0,0,0,0,0
9.0,0.48,44.0,0.0,0.0,6.0,9999.900390625,-1166.953842163086,-472.5184571252012,53.379105,0,0,0,0,0
9.0,0.53,41.0,9.0,1.0,1.0,9999.900390625,-18962.666015625,-660.8022844517278,109.5686,1,1,1,1,1
9.0,0.53,42.0,7.0,1.0,6.0,9999.900390625,-6030.9345703125,-677.1214471168211,109.55507,1,0,1,0,1
9.0,0.56,20.0,4.0,0.0,0.0,9999.900390625,-16857.03564453125,-574.1048599948157,104.28665,0,1,1,1,1
9.0,0.69,23.0,6.0,0.0,3.0,9999.900390625,-61.93585968017578,-490.10688883317664,55.20556,0,0,0,0,0
9.0,0.74,31.0,3.0,1.0,4.0,9999.900390625,-2179.334259033203,-493.195636727264,56.344177,1,1,1,1,1
9.0,0.81,24.0,1.0,0.0,0.0,9999.900390625,-1.9814282655715945,-483.5742509242571,52.24416,0,0,0,0,0
9.0,0.85,28.0,5.0,0.0,3.0,9999.900390625,-1214.4367980957031,-474.3067272719622,54.034214,0,0,1,1,1
9.0,0.94,48.0,0.0,0.0,2.0,9999.900390625,-1166.0158386230469,-472.9285802496387,53.324055,0,0,0,0,0
9.0,0.97,50.0,9.0,1.0,6.0,9999.900390625,-14967.09716796875,-593.3634853522348,105.269844,1,0,1,1,1
9.0,0.99,22.0,9.0,0.0,6.0,9999.900390625,-9119.51318359375,-521.1467483434114,78.81796,0,0,1,1,1
10.0,0.05,21.0,3.0,0.0,4.0,9999.900390625,-5.811556339263916,-642.1068707978817,58.01241,0,0,1,1,1
10.0,0.14,39.0,6.0,0.0,0.0,9999.900390625,-19370.25390625,-677.710954916372,100.1183,1,1,1,1,1
