RoadType,RoadID,ScenarioLength,VehicleFront,VehicleAdjacent,VehicleOpposite,VehicleFrontTwoWheeled,VehicleAdjacentTwoWheeled,VehicleOppositeTwoWheeled,TimeOfDay,Weather,NumberOfPeople,TargetSpeed,Trees,Buildings,Task,F0_0,F1_0,F2_0,F3_0,Y0,Y1,Y2,Y3,Y
0,0,0,0,0,0,0,1,0,1,6,1,3,1,1,0,0.936608695652174,1.0,1.0,1.0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,1,4,1,1,0,0.9984347826086956,1.0,1.0,0.6609575710393149,0,0,0,1,1
0,0,0,0,0,0,1,0,1,1,1,0,2,1,1,0,0.946695652173913,1.0,1.0,1.0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,2,2,1,2,1,1,0,0.943304347826087,1.0,1.0,1.0,0,0,0,0,0
0,0,0,0,0,1,0,1,0,1,5,0,4,1,1,0,0.9990434782608696,1.0,1.0,1.0,0,0,0,0,0
0,0,0,0,0,1,0,1,1,1,6,1,2,1,1,0,0.9411304347826088,1.0,1.0,1.0,0,0,0,0,0
0,0,0,0,0,1,1,1,0,2,0,0,2,1,1,0,0.946695652173913,1.0,1.0,1.0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,1,5,0,3,1,1,0,0.9851304347826086,1.0,1.0,1.0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,1,1,0,3,1,1,0,0.9851304347826086,1.0,1.0,0.9032697547683924,0,0,0,1,1
0,0,0,0,1,0,0,0,0,2,6,0,4,1,1,0,0.9990434782608696,1.0,1.0,1.0,0,0,0,0,0
0,0,0,0,1,0,0,0,1,2,2,0,2,1,1,0,0.946695652173913,1.0,1.0,1.0,0,0,0,0,0
0,0,0,0,1,0,0,0,1,2,6,0,2,1,1,0,0.946695652173913,1.0,1.0,1.0,0,0,0,0,0
0,0,0,0,1,0,0,1,1,0,0,0,2,1,1,0,0.946695652173913,1.0,1.0,1.0,0,0,0,0,0
0,0,0,0,1,0,0,1,1,0,3,1,3,1,1,0,0.9594782608695652,1.0,1.0,0.7121448034254574,0,0,0,1,1
0,0,0,0,1,0,1,0,1,1,1,0,2,1,1,0,0.946695652173913,1.0,1.0,1.0,0,0,0,0,0
0,0,0,0,1,0,1,1,1,0,5,1,3,1,1,0,0.9062608695652172,1.0,1.0,0.6360451537563255,0,0,0,1,1
0,0,0,0,1,1,0,0,0,2,5,0,3,1,1,0,0.9851304347826086,1.0,1.0,1.0,0,0,0,0,0
0,0,0,0,1,1,0,0,1,2,0,0,2,1,1,0,0.946695652173913,1.0,1.0,1.0,0,0,0,0,0
0,0,0,0,1,1,0,1,0,1,4,1,2,1,1,0,0.9437391304347826,1.0,1.0,1.0,0,0,0,0,0
0,0,0,0,1,1,0,1,0,2,2,0,3,1,1,0,0.9851304347826086,1.0,1.0,1.0,0,0,0,0,0
0,0,0,0,1,1,0,1,0,2,2,1,4,1,1,0,0.9990434782608696,1.0,1.0,1.0,0,0,0,0,0
0,0,0,0,1,1,0,1,1,2,1,0,4,1,1,0,0.9990434782608696,1.0,1.0,1.0,0,0,0,0,0
0,0,0,0,1,1,1,0,0,1,0,0,2,1,1,0,0.946695652173913,1.0,1.0,1.0,0,0,0,0,0
0,0,0,0,1,1,1,0,0,1,4,1,3,1,1,0,0.9849565217391304,1.0,1.0,1.0,0,0,0,0,0
0,0,0,0,1,1,1,0,1,1,3,0,4,1,1,0,0.9990434782608696,1.0,1.0,1.0,0,0,0,0,0
0,0,0,0,1,1,1,1,0,2,2,1,4,1,1,0,0.9990434782608696,1.0,1.0,1.0,0,0,0,1,1
0,0,0,0,1,1,1,1,1,2,0,0,2,1,1,0,0.946695652173913,1.0,1.0,1.0,0,0,0,0,0
0,0,0,0,1,1,1,1,1,2,3,1,2,1,1,0,0.9410434782608696,1.0,1.0,1.0,0,0,0,1,1
0,0,0,0,1,1,1,1,1,2,5,0,4,1,1,0,0.9990434782608696,1.0,1.0,1.0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,6,1,2,1,1,0,0.9003478260869565,1.0,1.0,0.6780848579213702,0,0,0,1,1
0,0,0,1,0,0,0,0,1,1,6,1,3,1,1,0,0.9810434782608696,1.0,1.0,1.0,0,0,0,0,0
0,0,0,1,0,0,0,1,1,1,1,1,4,1,1,0,0.9977391304347826,1.0,1.0,1.0,0,0,0,0,0
0,0,0,1,0,0,0,1,1,1,6,1,4,1,1,0,0.998,1.0,1.0,1.0,0,0,0,0,0
0,0,0,1,0,0,1,0,0,0,4,1,4,1,1,0,0.963391304347826,1.0,1.0,1.0,0,0,0,1,1
0,0,0,1,0,0,1,0,1,2,5,0,4,1,1,0,0.9882608695652174,0.04,1.0,1.0,0,0,0,0,0
0,0,0,1,0,0,1,1,0,0,4,1,4,1,1,0,0.9920869565217392,1.0,1.0,0.6954067730634489,0,0,0,1,1
0,0,0,1,0,0,1,1,0,1,1,1,4,1,1,0,0.9903478260869564,1.0,1.0,1.0,0,1,0,1,1
0,0,0,1,0,1,0,0,0,0,2,1,3,1,1,0,0.9502608695652174,1.0,1.0,0.7195406773063449,0,0,0,1,1
0,0,0,1,0,1,0,0,1,0,4,1,4,1,1,0,0.9990434782608696,1.0,1.0,0.6539509536784741,0,0,0,1,1
0,0,0,1,0,1,0,1,1,1,0,0,2,1,1,0,0.9412173913043478,1.0,1.0,1.0,0,0,0,0,0
0,0,0,1,0,1,1,0,1,0,0,1,2,1,1,0,0.9378260869565216,1.0,1.0,0.7329700272479565,0,0,0,1,1
0,0,0,1,0,1,1,1,1,1,2,0,2,1,1,0,0.9458260869565216,1.0,1.0,1.0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0,6,1,3,1,1,0,0.9004347826086956,1.0,1.0,0.6405216037368626,0,0,0,1,1
0,0,0,1,1,0,0,0,0,1,5,0,3,1,1,0,0.9851304347826086,1.0,1.0,1.0,0,0,0,0,0
0,0,0,1,1,0,0,1,0,2,4,0,4,1,1,0,0.9759130434782608,1.0,1.0,1.0,0,0,0,0,0
0,0,0,1,1,0,1,0,1,2,0,0,3,1,1,0,0.9851304347826086,0.45,1.0,1.0,0,1,0,0,1
0,0,0,1,1,0,1,1,0,2,3,1,3,1,1,0,0.9656521739130436,1.0,1.0,1.0,0,1,0,1,1
0,0,0,1,1,1,0,0,0,1,5,1,3,1,1,0,0.9851304347826086,1.0,1.0,1.0,0,0,0,0,0
0,0,0,1,1,1,0,0,1,0,1,1,3,1,1,0,0.9591304347826088,1.0,1.0,0.6775009731413001,0,0,0,0,0
0,0,0,1,1,1,0,0,1,2,5,1,4,1,1,0,0.9980869565217392,1.0,1.0,1.0,0,0,0,0,0
0,0,0,1,1,1,1,0,0,1,0,0,2,1,1,0,0.946695652173913,1.0,1.0,1.0,0,0,0,0,0
0,0,0,1,1,1,1,0,0,1,4,0,4,1,1,0,0.9844347826086955,0.02,1.0,1.0,0,0,0,0,0
0,0,0,1,1,1,1,1,0,0,4,1,4,1,1,0,0.9360869565217392,1.0,1.0,1.0,0,0,0,1,1
0,0,0,1,1,1,1,1,0,1,2,1,2,1,1,0,0.9432173913043478,1.0,1.0,1.0,0,0,0,0,0
0,0,0,1,1,1,1,1,0,2,3,1,4,1,1,0,0.9929565217391304,0.04,1.0,1.0,0,1,0,1,1
0,0,0,1,1,1,1,1,1,0,0,0,3,1,1,0,0.9851304347826086,0.15,1.0,1.0,0,1,0,0,1
0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0.9914782608695653,1.0,1.0,1.0,0,0,0,0,0
0,1,0,0,0,0,0,0,1,1,3,1,3,1,1,0,0.9914782608695653,1.0,1.0,1.0,0,0,0,0,0
0,1,0,0,0,0,0,1,0,0,1,1,2,1,1,0,0.967391304347826,1.0,1.0,1.0,0,0,0,0,0
0,1,0,0,0,0,0,1,0,1,1,0,4,1,1,0,0.9959130434782608,1.0,1.0,1.0,0,0,0,0,0
0,1,0,0,0,0,0,1,0,2,1,0,3,1,1,0,0.9914782608695653,1.0,1.0,1.0,0,0,0,0,0
0,1,0,0,0,0,1,0,0,1,2,0,4,1,1,0,0.9960869565217392,1.0,1.0,1.0,0,0,0,0,0
0,1,0,0,0,0,1,0,0,2,4,0,3,1,1,0,0.9914782608695653,1.0,1.0,1.0,0,0,0,0,0
0,1,0,0,0,0,1,1,0,2,3,0,2,1,1,0,0.9720869565217392,1.0,1.0,1.0,0,0,0,0,0
0,1,0,0,0,0,1,1,1,0,2,0,4,1,1,0,0.9959130434782608,1.0,1.0,1.0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,1,4,0,2,1,1,0,0.9720869565217392,1.0,1.0,1.0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,2,3,0,3,1,1,0,0.9914782608695653,1.0,1.0,1.0,0,0,0,0,0
0,1,0,0,0,1,1,0,0,0,0,1,2,1,1,0,0.9720869565217392,1.0,1.0,1.0,0,0,0,0,0
0,1,0,0,0,1,1,0,0,0,2,1,4,1,1,0,0.9957391304347826,1.0,1.0,1.0,0,0,0,0,0
0,1,0,0,0,1,1,0,0,1,3,0,3,1,1,0,0.9914782608695653,1.0,1.0,1.0,0,0,0,0,0
0,1,0,0,0,1,1,0,1,2,2,0,3,1,1,0,0.9914782608695653,1.0,1.0,1.0,0,0,0,0,0
0,1,0,0,0,1,1,0,1,2,6,1,4,1,1,0,0.9959130434782608,1.0,1.0,1.0,0,0,0,0,0
0,1,0,0,0,1,1,1,0,2,4,1,2,1,1,0,0.9720869565217392,1.0,1.0,1.0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,2,2,0,2,1,1,0,0.9720869565217392,1.0,1.0,1.0,0,0,0,0,0
0,1,0,0,1,0,0,0,1,1,3,0,3,1,1,0,0.9914782608695653,1.0,1.0,1.0,0,0,0,0,0
0,1,0,0,1,0,0,0,1,1,5,1,2,1,1,0,0.9641739130434782,1.0,1.0,1.0,0,0,0,0,0
0,1,0,0,1,0,0,0,1,2,6,0,2,1,1,0,0.9720869565217392,1.0,1.0,1.0,0,0,0,0,0
0,1,0,0,1,0,0,1,0,2,5,0,4,1,1,0,0.9959130434782608,1.0,1.0,1.0,0,0,0,0,0
0,1,0,0,1,0,0,1,1,0,1,1,4,1,1,0,0.9959130434782608,1.0,1.0,1.0,0,0,0,0,0
0,1,0,0,1,0,1,0,0,2,3,0,4,1,1,0,0.9959130434782608,1.0,1.0,1.0,0,0,0,0,0
0,1,0,0,1,0,1,0,1,1,3,0,3,1,1,0,0.9914782608695653,1.0,1.0,1.0,0,0,0,0,0
0,1,0,0,1,1,0,0,1,2,6,1,4,1,1,0,0.9959130434782608,1.0,1.0,1.0,0,0,0,0,0
0,1,0,0,1,1,0,1,1,0,1,0,2,1,1,0,0.9720869565217392,1.0,1.0,1.0,0,0,0,0,0
0,1,0,0,1,1,0,1,1,1,5,1,2,1,1,0,0.9669565217391304,1.0,1.0,1.0,0,0,0,0,0
0,1,0,0,1,1,1,0,0,0,0,0,4,1,1,0,0.9959130434782608,1.0,1.0,1.0,0,0,0,0,0
0,1,0,0,1,1,1,0,0,2,2,1,3,1,1,0,0.9914782608695653,1.0,1.0,1.0,0,0,0,0,0
0,1,0,0,1,1,1,0,1,1,0,1,4,1,1,0,0.9959130434782608,1.0,1.0,1.0,0,0,0,0,0
0,1,0,0,1,1,1,0,1,2,1,1,3,1,1,0,0.9914782608695653,1.0,1.0,1.0,0,0,0,0,0
0,1,0,0,1,1,1,1,0,2,4,1,2,1,1,0,0.9720869565217392,1.0,1.0,1.0,0,0,0,0,0
0,1,0,0,1,1,1,1,1,0,2,1,3,1,1,0,0.9914782608695653,1.0,1.0,1.0,0,0,0,0,0
0,1,0,1,0,0,0,1,0,1,1,1,3,1,1,0,0.9851304347826086,1.0,1.0,1.0,0,0,0,0,0
0,1,0,1,0,0,0,1,1,0,3,0,2,1,1,0,0.9657391304347828,1.0,1.0,1.0,0,0,0,0,0
0,1,0,1,0,0,0,1,1,2,3,1,2,1,1,0,0.9649565217391304,1.0,1.0,1.0,0,0,0,0,0
0,1,0,1,0,0,1,0,0,0,0,0,4,1,1,0,0.9961739130434782,1.0,1.0,1.0,0,0,0,0,0
0,1,0,1,0,0,1,1,1,2,0,0,3,1,1,0,0.964,1.0,1.0,1.0,0,0,0,0,0
0,1,0,1,0,1,0,0,1,2,0,0,2,1,1,0,0.9626956521739132,1.0,1.0,1.0,0,0,0,0,0
0,1,0,1,0,1,0,0,1,2,4,0,4,1,1,0,0.9950434782608696,1.0,1.0,1.0,0,0,0,0,0
0,1,0,1,0,1,0,1,0,0,4,1,2,1,1,0,0.960608695652174,1.0,1.0,1.0,0,0,0,0,0
0,1,0,1,0,1,0,1,0,1,0,0,2,1,1,0,0.9663478260869564,1.0,1.0,1.0,0,0,0,0,0
0,1,0,1,0,1,0,1,1,0,1,0,2,1,1,0,0.9640869565217391,1.0,1.0,1.0,0,0,0,0,0
0,1,0,1,0,1,0,1,1,1,1,1,2,1,1,0,0.9599130434782608,1.0,1.0,1.0,0,0,0,0,0
0,1,0,1,0,1,1,0,1,1,0,1,2,1,1,0,0.9616521739130436,1.0,1.0,1.0,0,0,0,0,0
0,1,0,1,0,1,1,1,1,1,0,0,4,1,1,0,0.9959130434782608,1.0,1.0,1.0,0,0,0,0,0
0,1,0,1,1,0,0,0,0,0,4,1,4,1,1,0,0.983304347826087,1.0,1.0,1.0,0,0,0,0,0
0,1,0,1,1,0,0,0,0,2,4,1,4,1,1,0,0.996,1.0,1.0,1.0,0,0,0,0,0
0,1,0,1,1,0,0,0,0,2,5,1,2,1,1,0,0.9720869565217392,1.0,1.0,1.0,0,0,0,0,0
0,1,0,1,1,0,0,0,1,1,2,1,4,1,1,0,0.995391304347826,1.0,1.0,1.0,0,0,0,0,0
0,1,0,1,1,0,0,1,1,0,4,0,3,1,1,0,0.9847826086956522,1.0,1.0,1.0,0,0,0,0,0
0,1,0,1,1,0,1,0,0,0,1,0,2,1,1,0,0.9562608695652174,1.0,1.0,1.0,0,0,0,0,0
0,1,0,1,1,0,1,1,1,1,6,1,2,1,1,0,0.9674782608695652,1.0,1.0,1.0,0,0,0,0,0
0,1,0,1,1,1,0,0,1,1,0,1,4,1,1,0,0.9871304347826086,1.0,1.0,1.0,0,0,0,0,0
0,1,0,1,1,1,0,0,1,1,5,1,2,1,1,0,0.9658260869565216,1.0,1.0,1.0,0,0,0,0,0
0,1,0,1,1,1,0,0,1,2,1,1,2,1,1,0,0.9640869565217391,1.0,1.0,1.0,0,0,0,0,0
0,1,0,1,1,1,0,0,1,2,6,0,3,1,1,0,0.9847826086956522,1.0,1.0,1.0,0,0,0,0,0
0,1,0,1,1,1,0,1,0,1,6,1,3,1,1,0,0.9866956521739132,1.0,1.0,1.0,0,0,0,0,0
0,1,0,1,1,1,0,1,0,2,6,0,4,1,1,0,0.9962608695652174,1.0,1.0,1.0,0,0,0,0,0
0,1,0,1,1,1,0,1,1,1,2,1,3,1,1,0,0.984608695652174,1.0,1.0,1.0,0,0,0,0,0
0,1,0,1,1,1,0,1,1,2,0,1,2,1,1,0,0.9643478260869564,1.0,1.0,1.0,0,0,0,0,0
0,1,0,1,1,1,1,1,1,0,3,1,2,1,1,0,0.965391304347826,1.0,1.0,1.0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,3,0,3,1,1,0,0.9618260869565216,1.0,1.0,1.0,0,0,0,0,0
0,2,0,0,0,0,0,0,1,1,3,1,4,1,1,0,0.9049565217391304,1.0,1.0,1.0,0,0,0,0,0
0,2,0,0,0,0,0,1,1,2,5,0,3,1,1,0,0.9618260869565216,1.0,1.0,1.0,0,0,0,0,0
0,2,0,0,0,0,0,1,1,2,6,1,3,1,1,0,0.9618260869565216,1.0,1.0,1.0,0,0,0,0,0
0,2,0,0,0,0,1,0,0,1,2,0,4,1,1,0,0.9309565217391303,1.0,1.0,1.0,0,0,0,0,0
0,2,0,0,0,0,1,1,1,1,3,1,2,1,1,0,0.9648695652173912,1.0,1.0,1.0,0,0,0,0,0
0,2,0,0,0,0,1,1,1,2,3,0,2,1,1,0,0.9659130434782608,1.0,1.0,1.0,0,0,0,0,0
0,2,0,0,0,1,0,0,0,0,2,1,3,1,1,0,0.9618260869565216,1.0,1.0,1.0,0,0,0,0,0
0,2,0,0,0,1,0,0,0,2,0,0,3,1,1,0,0.9618260869565216,1.0,1.0,1.0,0,0,0,0,0
0,2,0,0,0,1,0,0,1,0,0,1,2,1,1,0,0.963304347826087,1.0,1.0,1.0,0,0,0,0,0
0,2,0,0,0,1,0,0,1,1,4,1,2,1,1,0,0.9643478260869564,1.0,1.0,1.0,0,0,0,0,0
0,2,0,0,0,1,0,0,1,2,0,0,3,1,1,0,0.9618260869565216,1.0,1.0,1.0,0,0,0,0,0
0,2,0,0,0,1,0,1,0,2,2,1,3,1,1,0,0.9575652173913044,1.0,1.0,1.0,0,0,0,0,0
0,2,0,0,0,1,0,1,1,1,6,0,3,1,1,0,0.9618260869565216,1.0,1.0,1.0,0,0,0,0,0
0,2,0,0,0,1,1,0,0,1,5,0,4,1,1,0,0.9049565217391304,1.0,1.0,1.0,0,0,0,0,0
0,2,0,0,0,1,1,0,0,2,3,0,4,1,1,0,0.9049565217391304,1.0,1.0,1.0,0,0,0,0,0
0,2,0,0,1,0,0,0,0,0,6,0,3,1,1,0,0.9618260869565216,1.0,1.0,1.0,0,0,0,0,0
0,2,0,0,1,0,0,0,0,1,0,1,3,1,1,0,0.962782608695652,1.0,1.0,1.0,0,0,0,0,0
0,2,0,0,1,0,0,0,0,2,4,0,2,1,1,0,0.9659130434782608,1.0,1.0,1.0,0,0,0,0,0
0,2,0,0,1,0,0,1,1,0,5,0,3,1,1,0,0.9618260869565216,1.0,1.0,1.0,0,0,0,0,0
0,2,0,0,1,0,1,0,0,2,1,1,4,1,1,0,0.9049565217391304,1.0,1.0,1.0,0,0,0,0,0
0,2,0,0,1,0,1,0,0,2,6,0,2,1,1,0,0.9659130434782608,1.0,1.0,1.0,0,0,0,0,0
0,2,0,0,1,0,1,1,0,0,5,0,3,1,1,0,0.9618260869565216,1.0,1.0,1.0,0,0,0,0,0
0,2,0,0,1,0,1,1,0,2,1,1,2,1,1,0,0.9659130434782608,1.0,1.0,1.0,0,0,0,0,0
0,2,0,0,1,0,1,1,1,1,0,0,2,1,1,0,0.9552173913043478,1.0,1.0,1.0,0,0,0,0,0
0,2,0,0,1,1,0,1,0,1,5,0,3,1,1,0,0.9618260869565216,1.0,1.0,1.0,0,0,0,0,0
0,2,0,0,1,1,1,0,1,0,4,0,4,1,1,0,0.9049565217391304,1.0,1.0,1.0,0,0,0,0,0
0,2,0,1,0,0,0,1,0,1,4,1,2,1,1,0,0.965304347826087,1.0,1.0,1.0,0,0,0,0,0
0,2,0,1,0,0,0,1,1,2,5,0,4,1,1,0,0.9049565217391304,1.0,1.0,1.0,0,0,0,0,0
0,2,0,1,0,0,0,1,1,2,6,0,2,1,1,0,0.9659130434782608,1.0,1.0,1.0,0,0,0,0,0
0,2,0,1,0,0,1,0,1,0,3,0,4,1,1,0,0.9049565217391304,1.0,1.0,1.0,0,0,0,0,0
0,2,0,1,0,0,1,1,0,2,2,0,4,1,1,0,0.905391304347826,1.0,1.0,1.0,0,0,0,0,0
0,2,0,1,0,0,1,1,1,2,0,1,3,1,1,0,0.9604347826086956,1.0,1.0,1.0,0,0,0,0,0
0,2,0,1,0,1,0,0,1,1,1,0,3,1,1,0,0.9618260869565216,1.0,1.0,1.0,0,0,0,0,0
0,2,0,1,0,1,0,0,1,1,1,1,2,1,1,0,0.9654782608695652,1.0,1.0,1.0,0,0,0,0,0
0,2,0,1,0,1,0,1,0,2,0,0,4,1,1,0,0.9049565217391304,1.0,1.0,1.0,0,0,0,0,0
0,2,0,1,0,1,0,1,0,2,4,0,3,1,1,0,0.9618260869565216,1.0,1.0,1.0,0,0,0,0,0
0,2,0,1,0,1,0,1,1,1,1,0,4,1,1,0,0.9049565217391304,1.0,1.0,1.0,0,0,0,0,0
0,2,0,1,0,1,0,1,1,2,2,0,3,1,1,0,0.9618260869565216,1.0,1.0,1.0,0,0,0,0,0
0,2,0,1,0,1,1,0,0,0,1,1,4,1,1,0,0.9049565217391304,1.0,1.0,1.0,0,0,0,0,0
0,2,0,1,0,1,1,0,1,2,2,1,2,1,1,0,0.9595652173913044,1.0,1.0,1.0,0,0,0,0,0
0,2,0,1,0,1,1,1,0,1,4,1,3,1,1,0,0.9618260869565216,1.0,1.0,1.0,0,0,0,0,0
0,2,0,1,1,0,0,0,0,2,4,0,2,1,1,0,0.9650434782608696,1.0,1.0,1.0,0,0,0,0,0
0,2,0,1,1,0,0,0,1,1,1,1,4,1,1,0,0.9049565217391304,1.0,1.0,1.0,0,0,0,0,0
0,2,0,1,1,0,0,0,1,1,2,0,4,1,1,0,0.9309565217391303,1.0,1.0,1.0,0,0,0,0,0
0,2,0,1,1,0,0,1,0,0,5,1,4,1,1,0,0.9049565217391304,1.0,1.0,1.0,0,0,0,0,0
0,2,0,1,1,0,0,1,1,2,5,0,4,1,1,0,0.9049565217391304,1.0,1.0,1.0,0,0,0,0,0
0,2,0,1,1,0,1,0,1,0,3,0,3,1,1,0,0.9618260869565216,1.0,1.0,1.0,0,0,0,0,0
0,2,0,1,1,0,1,1,1,0,4,0,4,1,1,0,0.9049565217391304,1.0,1.0,1.0,0,0,0,0,0
0,2,0,1,1,0,1,1,1,0,5,0,4,1,1,0,0.9049565217391304,1.0,1.0,1.0,0,0,0,0,0
0,2,0,1,1,0,1,1,1,2,0,0,3,1,1,0,0.9618260869565216,1.0,1.0,1.0,0,0,0,0,0
0,2,0,1,1,0,1,1,1,2,3,0,3,1,1,0,0.9616521739130436,1.0,1.0,1.0,0,0,0,0,0
0,2,0,1,1,0,1,1,1,2,6,1,4,1,1,0,0.9049565217391304,1.0,1.0,1.0,0,0,0,0,0
0,2,0,1,1,1,0,0,0,2,2,1,4,1,1,0,0.9049565217391304,1.0,1.0,1.0,0,0,0,0,0
0,2,0,1,1,1,0,0,1,1,6,0,2,1,1,0,0.9659130434782608,1.0,1.0,1.0,0,0,0,0,0
0,2,0,1,1,1,0,1,0,1,2,1,2,1,1,0,0.9625217391304348,1.0,1.0,1.0,0,0,0,0,0
0,2,0,1,1,1,0,1,1,1,0,0,2,1,1,0,0.958782608695652,1.0,1.0,1.0,0,0,0,0,0
0,2,0,1,1,1,1,0,0,1,4,0,4,1,1,0,0.9049565217391304,1.0,1.0,1.0,0,0,0,0,0
0,2,0,1,1,1,1,0,0,2,0,1,2,1,1,0,0.9581739130434782,1.0,1.0,1.0,0,0,0,1,1
0,2,0,1,1,1,1,0,0,2,4,0,2,1,1,0,0.9502608695652174,1.0,1.0,1.0,0,0,0,0,0
0,2,0,1,1,1,1,0,1,0,4,1,4,1,1,0,0.9049565217391304,1.0,1.0,1.0,0,0,0,0,0
0,2,0,1,1,1,1,0,1,1,2,0,3,1,1,0,0.9619130434782608,1.0,1.0,1.0,0,0,0,0,0
0,2,0,1,1,1,1,1,0,2,3,1,4,1,1,0,0.9049565217391304,1.0,1.0,1.0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,2,1,2,1,1,0,0.8703478260869565,1.0,1.0,1.0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,1,1,1,4,1,1,0,0.884,1.0,1.0,1.0,0,0,0,0,0
0,3,0,0,0,0,1,0,0,0,5,0,2,1,1,0,0.8699130434782608,1.0,1.0,1.0,0,0,0,0,0
0,3,0,0,0,0,1,0,0,1,0,0,3,1,1,0,0.884,1.0,1.0,1.0,0,0,0,0,0
0,3,0,0,0,0,1,0,0,2,4,1,4,1,1,0,0.884,1.0,1.0,1.0,0,0,0,0,0
0,3,0,0,0,0,1,0,1,1,4,1,4,1,1,0,0.884,1.0,1.0,1.0,0,0,0,0,0
0,3,0,0,0,0,1,0,1,2,6,1,4,1,1,0,0.884,1.0,1.0,1.0,0,0,0,0,0
0,3,0,0,0,0,1,1,1,2,3,1,3,1,1,0,0.884,1.0,1.0,1.0,0,0,0,0,0
0,3,0,0,0,1,0,0,0,1,6,1,2,1,1,0,0.8699130434782608,1.0,1.0,1.0,0,0,0,0,0
0,3,0,0,0,1,0,1,1,0,0,0,4,1,1,0,0.884,1.0,1.0,1.0,0,0,0,0,0
0,3,0,0,0,1,1,0,1,0,2,0,3,1,1,0,0.884,1.0,1.0,1.0,0,0,0,0,0
0,3,0,0,0,1,1,0,1,1,0,1,2,1,1,0,0.8723478260869565,1.0,1.0,1.0,0,0,0,0,0
0,3,0,0,0,1,1,1,1,1,0,0,3,1,1,0,0.884,1.0,1.0,1.0,0,0,0,0,0
0,3,0,0,0,1,1,1,1,1,4,0,4,1,1,0,0.8840869565217391,1.0,1.0,1.0,0,0,0,0,0
0,3,0,0,0,1,1,1,1,2,4,1,3,1,1,0,0.884,1.0,1.0,1.0,0,0,0,0,0
0,3,0,0,1,0,0,0,0,2,6,1,4,1,1,0,0.884,1.0,1.0,1.0,0,0,0,0,0
